# X,Y,Z,FA
109,86,67,0.257965
109,86,68,0.000000
109,87,64,0.000000
109,87,65,0.255975
109,87,66,0.248996
109,87,67,0.000000
109,88,62,0.000000
109,88,63,0.000000
109,88,64,0.268722
109,88,65,0.255975
109,88,66,0.000000
109,88,67,0.000000
109,89,61,0.000000
109,89,62,0.000000
109,89,63,0.258621
109,89,64,0.268722
109,89,65,0.000000
109,89,66,0.000000
109,90,60,0.000000
109,90,61,0.000000
109,90,62,0.269814
109,90,63,0.258621
109,90,64,0.000000
109,90,65,0.000000
109,91,59,0.000000
109,91,60,0.000000
109,91,61,0.243103
109,91,62,0.263422
109,91,63,0.000000
109,91,64,0.000000
109,91,65,0.000000
109,92,58,0.000000
109,92,59,0.000000
109,92,60,0.224317
109,92,61,0.243103
109,92,62,0.000000
109,92,63,0.000000
109,92,64,0.000000
109,93,57,0.000000
109,93,58,0.000000
109,93,59,0.232473
109,93,60,0.225201
109,93,61,0.000000
109,93,62,0.000000
109,93,63,0.000000
109,94,56,0.000000
109,94,57,0.000000
109,94,58,0.000000
109,94,59,0.000000
109,94,60,0.000000
109,94,61,0.000000
109,94,62,0.000000
109,95,55,0.000000
109,95,56,0.000000
109,95,57,0.000000
109,95,58,0.000000
109,95,59,0.000000
109,95,60,0.000000
109,95,61,0.000000
109,96,54,0.000000
109,96,55,0.000000
109,96,56,0.000000
109,96,57,0.000000
109,96,58,0.000000
109,96,59,0.000000
109,96,60,0.000000
109,97,54,0.000000
109,97,55,0.000000
109,97,56,0.000000
109,97,57,0.000000
109,97,58,0.000000
109,97,59,0.000000
109,98,53,0.000000
109,98,54,0.000000
109,98,55,0.000000
109,98,56,0.000000
109,98,57,0.000000
109,99,53,0.000000
109,99,54,0.000000
109,99,55,0.000000
109,99,56,0.000000
109,100,53,0.000000
109,100,54,0.000000
110,84,67,0.257965
110,85,66,0.248996
110,85,67,0.257965
110,85,68,0.000000
110,86,65,0.252213
110,86,66,0.248996
110,86,67,0.000000
110,87,64,0.000000
110,87,65,0.255975
110,87,66,0.000000
110,87,67,0.000000
110,88,62,0.000000
110,88,63,0.000000
110,88,64,0.271125
110,88,65,0.255975
110,88,66,0.000000
110,89,61,0.000000
110,89,62,0.000000
110,89,63,0.257962
110,89,64,0.271125
110,89,65,0.000000
110,89,66,0.000000
110,90,60,0.000000
110,90,61,0.000000
110,90,62,0.269814
110,90,63,0.257962
110,90,64,0.000000
110,90,65,0.000000
110,91,59,0.000000
110,91,60,0.000000
