# X,Y,Z,FA
80,137,103,0.000000
80,137,104,0.000000
80,137,105,0.000000
80,138,102,0.000000
80,138,103,0.000000
80,138,104,0.000000
80,139,101,0.000000
80,139,102,0.000000
80,139,103,0.000000
80,139,104,0.000000
80,140,100,0.000000
80,140,101,0.000000
80,140,102,0.000000
80,140,103,0.000000
80,141,100,0.000000
80,141,101,0.000000
80,141,102,0.000000
80,142,99,0.000000
80,142,100,0.000000
80,142,101,0.000000
80,142,102,0.000000
80,143,98,0.000000
80,143,99,0.000000
80,143,100,0.000000
80,143,101,0.000000
80,144,98,0.000000
80,144,99,0.000000
80,144,100,0.000000
80,145,97,0.000000
80,145,98,0.000000
80,145,99,0.000000
80,146,96,0.000000
80,146,97,0.000000
80,146,98,0.000000
80,146,99,0.000000
80,147,96,0.000000
80,147,97,0.000000
80,147,98,0.000000
80,148,95,0.000000
80,148,96,0.000000
80,148,97,0.000000
80,149,94,0.000000
80,149,95,0.000000
80,149,96,0.000000
80,150,93,0.000000
80,150,94,0.000000
80,150,95,0.000000
80,150,96,0.000000
80,151,93,0.000000
80,151,94,0.000000
80,151,95,0.000000
80,152,92,0.000000
80,152,93,0.000000
80,152,94,0.000000
80,153,91,0.250331
80,153,92,0.000000
80,153,93,0.000000
80,154,90,0.250146
80,154,91,0.000000
80,154,92,0.000000
80,155,89,0.260747
80,155,90,0.000000
80,155,91,0.000000
80,155,92,0.000000
80,156,88,0.284824
80,156,89,0.000000
80,156,90,0.000000
80,156,91,0.000000
80,157,86,0.224507
80,157,87,0.264008
80,157,88,0.000000
80,157,89,0.000000
80,157,90,0.000000
80,158,85,0.294277
80,158,86,0.246671
80,158,87,0.000000
80,158,88,0.000000
80,158,89,0.000000
80,159,84,0.274734
80,159,85,0.294277
80,159,86,0.000000
80,159,87,0.000000
80,160,82,0.219349
80,160,83,0.000000
80,160,84,0.000000
80,160,85,0.000000
80,160,86,0.000000
80,161,81,0.000000
80,161,82,0.000000
80,161,83,0.000000
81,76,86,0.000000
81,76,87,0.000000
81,76,88,0.000000
81,76,89,0.000000
81,76,90,0.000000
81,77,84,0.000000
81,77,85,0.000000
81,77,86,0.000000
81,77,87,0.000000
81,77,88,0.000000
81,77,89,0.000000
81,77,90,0.000000
81,77,91,0.000000
81,77,92,0.000000
81,78,82,0.000000
81,78,83,0.000000
81,78,84,0.000000
81,78,85,0.000000
81,78,86,0.000000
81,78,87,0.000000
81,78,88,0.000000
81,78,89,0.000000
81,78,90,0.000000
81,78,91,0.000000
81,78,92,0.000000
81,78,93,0.000000
81,78,94,0.000000
81,78,96,0.000000
81,79,82,0.000000
81,79,83,0.000000
81,79,84,0.000000
81,79,85,0.000000
81,79,86,0.000000
81,79,87,0.000000
81,79,88,0.000000
81,79,89,0.000000
81,79,90,0.000000
81,79,91,0.000000
81,79,92,0.000000
81,79,93,0.000000
81,79,94,0.000000
81,79,95,0.000000
81,79,96,0.000000
81,79,97,0.000000
81,80,82,0.000000
81,80,83,0.000000
81,80,90,0.000000
81,80,91,0.000000
81,80,92,0.000000
81,80,93,0.000000
81,80,94,0.000000
81,80,95,0.000000
81,80,96,0.000000
81,80,97,0.000000
81,80,98,0.000000
81,80,99,0.000000
81,81,93,0.000000
81,81,94,0.000000
81,81,95,0.000000
81,81,96,0.000000
81,81,97,0.000000
81,81,98,0.000000
81,81,99,0.000000
81,81,100,0.000000
81,82,95,0.000000
81,82,96,0.000000
81,82,97,0.000000
81,82,98,0.377351
81,82,99,0.000000
81,82,100,0.000000
81,82,101,0.000000
81,83,97,0.000000
81,83,98,0.000000
81,83,99,0.342534
81,83,100,0.000000
81,83,101,0.000000
81,83,102,0.000000
81,83,103,0.000000
81,84,97,0.000000
81,84,98,0.000000
81,84,99,0.000000
81,84,100,0.331511
81,84,101,0.000000
81,84,102,0.000000
81,84,103,0.000000
81,85,99,0.000000
81,85,100,0.335295
81,85,101,0.317534
81,85,102,0.000000
81,85,103,0.000000
81,86,99,0.000000
81,86,100,0.000000
81,86,101,0.326483
81,86,102,0.000000
81,86,103,0.000000
81,87,100,0.000000
81,87,101,0.000000
81,87,102,0.000000
81,87,103,0.000000
81,87,104,0.000000
81,88,100,0.000000
81,88,101,0.000000
81,88,102,0.333165
81,88,103,0.000000
81,88,104,0.000000
81,89,101,0.000000
81,89,102,0.338673
81,89,103,0.000000
81,89,104,0.000000
81,89,105,0.000000
81,90,101,0.000000
81,90,102,0.000000
81,90,103,0.000000
81,90,104,0.000000
81,90,105,0.000000
81,91,101,0.000000
81,91,102,0.000000
81,91,103,0.000000
81,91,104,0.000000
81,91,105,0.000000
81,92,102,0.000000
81,92,103,0.000000
81,92,104,0.000000
81,92,105,0.000000
81,93,102,0.000000
81,93,103,0.000000
81,93,104,0.000000
81,93,105,0.000000
81,94,102,0.000000
81,94,103,0.000000
81,94,104,0.357091
81,94,105,0.000000
81,94,106,0.000000
81,94,107,0.000000
81,95,102,0.000000
81,95,103,0.000000
81,95,104,0.377116
81,95,105,0.000000
81,95,106,0.000000
81,95,107,0.000000
81,95,108,0.000000
81,96,102,0.000000
81,96,103,0.000000
81,96,104,0.392089
81,96,105,0.000000
81,96,106,0.000000
81,96,107,0.000000
81,96,108,0.000000
81,96,109,0.000000
81,97,102,0.000000
81,97,103,0.000000
81,97,104,0.397325
81,97,105,0.000000
81,97,106,0.000000
81,97,107,0.000000
